image1,image2,similar,elapsed
/Users/stamzid/jobs/loblaw-digital/examples/einstein_contrast.gif,/Users/stamzid/jobs/loblaw-digital/examples/einstein_orig.jpg,0.8315243560362784,0.021987199783325195
/Users/stamzid/jobs/loblaw-digital/examples/einstein_contrast.jpg,/Users/stamzid/jobs/loblaw-digital/examples/einstein_orig.jpg,0.8315243560362784,0.02204275131225586
/Users/stamzid/jobs/loblaw-digital/examples/einstein_orig.jpg,/Users/stamzid/jobs/loblaw-digital/examples/einstein_05.jpg,0.9875449959285615,0.02359604835510254
